meal_id,name,meal_type,calories,protein_g,carbs_g,fats_g,fiber_g,sodium_mg,sugar_g,prep_time_min,is_diabetic_friendly,is_heart_healthy,is_low_sodium,is_low_carb,is_high_protein,is_low_fat,is_soft_food,is_vegetarian,is_gluten_free
1268,Grilled Pork Tenderloin (V17),dinner,362,32.2,12.1,14.1,2.0,413,3.2,10,1,1,0,1,1,0,1,0,0
1269,Eggplant Parmesan (V17),dinner,332,12.3,30.6,15.8,4.4,799,14.2,45,0,0,0,0,0,0,1,0,0
1270,Baked Salmon with Broccoli (V18),dinner,425,35.8,13.4,20.1,4.5,302,9.4,25,1,0,1,1,1,0,1,0,1
1271,Chicken Breast with Vegetables (V18),dinner,391,33.5,22.4,13.4,4.5,170,5.6,15,1,1,1,1,1,0,1,0,1
1272,Pasta Primavera (V18),dinner,368,11.1,53.5,11.1,4.6,142,6.5,40,0,0,1,0,0,0,1,1,0
1273,Beef Stew (V18),dinner,427,28.5,30.5,16.3,4.1,475,10.0,15,0,0,0,0,1,0,1,0,0
1274,Grilled Tofu with Rice (V18),dinner,320,15.1,42.4,9.4,2.8,423,8.0,40,0,1,0,0,0,1,1,0,0
1275,Fish Tacos (V18),dinner,336,20.5,29.9,13.1,2.8,369,17.7,20,0,1,1,1,1,0,1,1,1
1276,Roasted Chicken Thigh (V18),dinner,420,28.8,8.9,24.4,2.2,763,17.7,15,1,0,0,1,1,0,1,0,0
1277,Vegetable Lasagna (V18),dinner,367,14.7,41.4,14.7,3.7,262,7.6,30,0,0,1,0,0,0,1,0,0
1278,Shrimp Stir Fry (V18),dinner,300,22.5,26.3,9.4,2.8,384,11.8,25,1,1,1,1,1,1,1,0,0
1279,Turkey Meatballs with Pasta (V18),dinner,428,27.3,46.8,13.6,2.9,653,16.5,60,0,0,0,0,1,0,1,0,0
1280,Baked Cod with Potatoes (V18),dinner,325,26.8,28.7,7.7,2.9,352,16.6,15,1,1,1,1,1,1,1,0,1
1281,Lamb Chops with Salad (V18),dinner,383,25.5,8.5,23.8,2.6,190,7.4,15,1,0,1,1,1,0,1,0,0
1282,Stuffed Bell Peppers (V18),dinner,279,16.7,26.0,9.3,4.7,455,6.1,30,1,1,0,1,0,1,1,1,1
1283,Grilled Pork Tenderloin (V18),dinner,382,34.0,12.8,14.9,2.1,398,2.2,40,1,1,1,1,1,0,1,1,0
1284,Eggplant Parmesan (V18),dinner,349,12.9,32.2,16.5,4.6,552,12.6,20,0,0,0,0,0,0,1,1,0
1285,Baked Salmon with Broccoli (V19),dinner,371,31.3,11.7,17.6,3.9,436,12.4,40,1,0,0,1,1,0,1,0,1
1286,Chicken Breast with Vegetables (V19),dinner,398,34.2,22.8,13.7,4.6,338,10.3,15,1,1,1,1,1,0,1,1,0
1287,Pasta Primavera (V19),dinner,358,10.8,52.0,10.8,4.5,136,12.1,10,0,0,1,0,0,0,1,1,0
1288,Beef Stew (V19),dinner,412,27.5,29.5,15.7,3.9,275,5.1,20,0,0,1,1,1,0,1,0,0
1289,Grilled Tofu with Rice (V19),dinner,376,17.7,49.8,11.1,3.3,493,19.9,30,0,1,0,0,0,0,1,0,0
1290,Fish Tacos (V19),dinner,413,25.3,36.8,16.1,3.4,716,4.1,60,0,0,0,0,1,0,1,0,1
1291,Roasted Chicken Thigh (V19),dinner,323,22.1,6.8,18.7,1.7,380,5.2,40,1,0,1,1,1,0,1,0,0
1292,Vegetable Lasagna (V19),dinner,374,15.0,42.1,15.0,3.7,324,4.9,40,0,0,1,0,0,0,1,1,0
1293,Shrimp Stir Fry (V19),dinner,324,24.3,28.4,10.1,3.0,541,19.6,25,1,0,0,1,1,0,1,0,0
1294,Turkey Meatballs with Pasta (V19),dinner,411,26.2,44.9,13.1,2.8,696,17.7,40,0,0,0,0,1,0,1,1,0
1295,Baked Cod with Potatoes (V19),dinner,371,30.6,32.8,8.7,3.3,525,2.3,45,1,0,0,0,1,1,1,0,1
1296,Lamb Chops with Salad (V19),dinner,430,28.7,9.6,26.8,2.9,376,11.1,25,1,0,1,1,1,0,1,1,0
1297,Stuffed Bell Peppers (V19),dinner,325,19.5,30.3,10.8,5.4,645,16.5,60,1,0,0,0,0,0,1,0,0
1298,Grilled Pork Tenderloin (V19),dinner,341,30.4,11.4,13.3,1.9,164,3.9,30,1,1,1,1,1,0,1,0,0
1299,Eggplant Parmesan (V19),dinner,432,15.9,39.8,20.5,5.7,595,5.4,10,0,0,0,0,0,0,1,0,1
1300,Baked Salmon with Broccoli (V20),dinner,335,28.3,10.6,15.9,3.5,198,11.6,60,1,0,1,1,1,0,1,0,0
1301,Chicken Breast with Vegetables (V20),dinner,342,29.3,19.6,11.7,3.9,414,5.2,40,1,1,0,1,1,0,1,1,1
1302,Pasta Primavera (V20),dinner,435,13.1,63.1,13.1,5.4,229,4.4,25,0,0,1,0,0,0,1,0,0
1303,Beef Stew (V20),dinner,432,28.8,30.9,16.5,4.1,314,16.4,15,0,0,1,0,1,0,1,0,0
1304,Grilled Tofu with Rice (V20),dinner,310,14.6,41.2,9.1,2.7,229,3.1,60,0,1,1,0,0,1,1,1,0
1305,Fish Tacos (V20),dinner,349,21.4,31.1,13.6,2.9,531,17.4,45,0,0,0,0,1,0,1,0,0
1306,Roasted Chicken Thigh (V20),dinner,426,29.2,9.0,24.7,2.2,213,9.0,40,1,0,1,1,1,0,1,0,1
1307,Vegetable Lasagna (V20),dinner,456,18.2,51.3,18.2,4.6,277,4.2,15,0,0,1,0,0,0,1,0,0
1308,Shrimp Stir Fry (V20),dinner,352,26.4,30.8,11.0,3.3,167,11.1,40,1,1,1,0,1,0,1,1,1
1309,Turkey Meatballs with Pasta (V20),dinner,496,31.6,54.2,15.8,3.4,244,14.4,20,0,0,1,0,1,0,1,1,0
1310,Baked Cod with Potatoes (V20),dinner,353,29.1,31.2,8.3,3.1,513,19.9,20,1,0,0,0,1,1,1,0,1
1311,Lamb Chops with Salad (V20),dinner,505,33.7,11.2,31.4,3.4,630,16.7,15,1,0,0,1,1,0,1,0,0
1312,Stuffed Bell Peppers (V20),dinner,290,17.4,27.1,9.7,4.8,243,4.7,30,1,1,1,1,0,1,1,0,1
1313,Grilled Pork Tenderloin (V20),dinner,372,33.2,12.4,14.5,2.1,793,7.9,20,1,0,0,1,1,0,1,0,1
1314,Eggplant Parmesan (V20),dinner,344,12.7,31.8,16.3,4.5,779,14.7,30,0,0,0,0,0,0,1,0,1
1315,Baked Salmon with Broccoli (V21),dinner,359,30.3,11.4,17.0,3.8,481,19.0,20,1,0,0,1,1,0,1,0,1
1316,Chicken Breast with Vegetables (V21),dinner,385,33.1,22.1,13.2,4.4,774,11.2,30,1,0,0,1,1,0,1,0,0
1317,Pasta Primavera (V21),dinner,440,13.2,63.8,13.2,5.5,369,10.9,40,0,0,1,0,0,0,1,1,1
1318,Beef Stew (V21),dinner,457,30.5,32.7,17.4,4.4,309,9.6,45,0,0,1,0,1,0,1,0,0
1319,Grilled Tofu with Rice (V21),dinner,353,16.6,46.7,10.4,3.1,102,6.7,45,0,1,1,0,0,0,1,0,0
1320,Fish Tacos (V21),dinner,392,24.0,34.9,15.3,3.3,620,10.7,30,0,0,0,0,1,0,1,1,1
1321,Roasted Chicken Thigh (V21),dinner,428,29.3,9.0,24.8,2.3,152,7.3,20,1,0,1,1,1,0,1,0,0
1322,Vegetable Lasagna (V21),dinner,403,16.1,45.4,16.1,4.0,146,16.6,60,0,0,1,0,0,0,1,1,1
1323,Shrimp Stir Fry (V21),dinner,326,24.5,28.6,10.2,3.1,750,2.7,10,1,0,0,1,1,0,1,0,0
1324,Turkey Meatballs with Pasta (V21),dinner,469,29.9,51.2,14.9,3.2,509,7.8,30,0,0,0,0,1,0,1,0,1
1325,Baked Cod with Potatoes (V21),dinner,294,24.2,26.0,6.9,2.6,176,2.9,25,1,1,1,1,1,1,1,0,0
1326,Lamb Chops with Salad (V21),dinner,424,28.3,9.4,26.4,2.8,669,12.7,40,1,0,0,1,1,0,1,0,1
1327,Stuffed Bell Peppers (V21),dinner,305,18.4,28.6,10.2,5.1,251,4.5,30,1,1,1,1,0,0,1,0,0
1328,Grilled Pork Tenderloin (V21),dinner,391,34.8,13.0,15.2,2.2,323,18.4,25,1,0,1,1,1,0,1,1,0
1329,Eggplant Parmesan (V21),dinner,364,13.4,33.5,17.2,4.8,563,9.4,10,0,0,0,0,0,0,1,0,0
1330,Baked Salmon with Broccoli (V22),dinner,383,32.3,12.1,18.2,4.0,388,19.4,25,1,0,1,1,1,0,1,0,0
1331,Chicken Breast with Vegetables (V22),dinner,310,26.6,17.8,10.7,3.6,705,8.5,40,1,0,0,1,1,0,1,0,1
1332,Pasta Primavera (V22),dinner,349,10.5,50.6,10.5,4.4,163,3.1,60,0,0,1,0,0,0,1,0,0
1333,Beef Stew (V22),dinner,378,25.2,27.0,14.4,3.6,663,15.9,10,0,0,0,1,1,0,1,0,0
1334,Grilled Tofu with Rice (V22),dinner,362,17.1,48.0,10.7,3.2,657,7.9,10,0,0,0,0,0,0,1,0,0
1335,Fish Tacos (V22),dinner,356,21.8,31.7,13.9,3.0,371,8.6,30,0,1,1,0,1,0,1,0,1
1336,Roasted Chicken Thigh (V22),dinner,350,24.0,7.4,20.3,1.8,201,4.9,25,1,0,1,1,1,0,1,0,0
1337,Vegetable Lasagna (V22),dinner,449,18.0,50.6,18.0,4.5,148,16.8,10,0,0,1,0,0,0,1,1,1
1338,Shrimp Stir Fry (V22),dinner,351,26.4,30.8,11.0,3.3,682,14.4,60,1,0,0,0,1,0,1,0,0
1339,Turkey Meatballs with Pasta (V22),dinner,374,23.8,40.8,11.9,2.6,175,14.2,30,0,0,1,0,1,0,1,1,0
1340,Baked Cod with Potatoes (V22),dinner,317,26.1,28.0,7.5,2.8,741,14.8,20,1,0,0,1,1,1,1,0,1
1341,Lamb Chops with Salad (V22),dinner,393,26.2,8.7,24.5,2.6,151,6.1,25,1,0,1,1,1,0,1,0,0
1342,Stuffed Bell Peppers (V22),dinner,326,19.6,30.5,10.9,5.4,779,9.2,45,1,0,0,0,0,0,1,1,0
1343,Grilled Pork Tenderloin (V22),dinner,347,30.9,11.6,13.5,1.9,519,2.2,10,1,0,0,1,1,0,1,1,0
1344,Eggplant Parmesan (V22),dinner,389,14.4,35.9,18.5,5.1,463,17.5,40,0,0,0,0,0,0,1,1,0
1345,Baked Salmon with Broccoli (V23),dinner,384,32.4,12.1,18.2,4.0,636,16.1,10,1,0,0,1,1,0,1,0,1
1346,Chicken Breast with Vegetables (V23),dinner,395,33.9,22.6,13.6,4.5,610,8.9,25,1,0,0,1,1,0,1,0,0
1347,Pasta Primavera (V23),dinner,356,10.7,51.7,10.7,4.5,542,17.8,30,0,0,0,0,0,0,1,0,0
1348,Beef Stew (V23),dinner,391,26.1,28.0,14.9,3.7,705,4.2,10,0,0,0,1,1,0,1,0,0
1349,Grilled Tofu with Rice (V23),dinner,330,15.5,43.7,9.7,2.9,444,19.0,15,0,1,0,0,0,1,1,1,0
1350,Fish Tacos (V23),dinner,374,22.9,33.3,14.6,3.1,722,12.8,20,0,0,0,0,1,0,1,0,1
1351,Roasted Chicken Thigh (V23),dinner,428,29.3,9.0,24.8,2.3,596,2.2,45,1,0,0,1,1,0,1,0,1
1352,Vegetable Lasagna (V23),dinner,400,16.0,45.0,16.0,4.0,420,3.0,45,0,0,0,0,0,0,1,0,0
1353,Shrimp Stir Fry (V23),dinner,342,25.7,30.0,10.7,3.2,314,6.6,25,1,1,1,0,1,0,1,0,0
1354,Turkey Meatballs with Pasta (V23),dinner,459,29.2,50.1,14.6,3.1,763,12.6,20,0,0,0,0,1,0,1,0,0
1355,Baked Cod with Potatoes (V23),dinner,297,24.5,26.3,7.0,2.6,684,18.6,25,1,0,0,1,1,1,1,0,1
1356,Lamb Chops with Salad (V23),dinner,424,28.3,9.4,26.4,2.8,328,17.0,15,1,0,1,1,1,0,1,0,0
1357,Stuffed Bell Peppers (V23),dinner,342,20.5,31.9,11.4,5.7,303,5.6,25,1,1,1,0,1,0,1,0,1
1358,Grilled Pork Tenderloin (V23),dinner,339,30.2,11.3,13.2,1.9,234,2.5,15,1,1,1,1,1,0,1,0,0
1359,Eggplant Parmesan (V23),dinner,405,14.9,37.4,19.2,5.3,648,18.5,15,0,0,0,0,0,0,1,0,1
1360,Baked Salmon with Broccoli (V24),dinner,412,34.8,13.0,19.6,4.3,431,16.5,10,1,0,0,1,1,0,1,1,0
1361,Chicken Breast with Vegetables (V24),dinner,309,26.5,17.7,10.6,3.5,208,4.2,25,1,1,1,1,1,0,1,0,0
1362,Pasta Primavera (V24),dinner,349,10.5,50.7,10.5,4.4,772,3.3,10,0,0,0,0,0,0,1,0,1
1363,Beef Stew (V24),dinner,451,30.1,32.3,17.2,4.3,701,12.0,40,0,0,0,0,1,0,1,1,0
1364,Grilled Tofu with Rice (V24),dinner,364,17.1,48.2,10.7,3.2,412,5.6,45,0,1,0,0,0,0,1,0,1
1365,Fish Tacos (V24),dinner,408,24.9,36.3,15.9,3.4,450,6.8,60,0,0,0,0,1,0,1,0,0
1366,Roasted Chicken Thigh (V24),dinner,424,29.1,8.9,24.6,2.2,609,10.0,10,1,0,0,1,1,0,1,0,0
1367,Vegetable Lasagna (V24),dinner,368,14.7,41.5,14.7,3.7,217,16.8,45,0,0,1,0,0,0,1,0,0
1368,Shrimp Stir Fry (V24),dinner,316,23.7,27.7,9.9,3.0,343,7.2,25,1,1,1,1,1,1,1,0,0
1369,Turkey Meatballs with Pasta (V24),dinner,457,29.1,49.9,14.5,3.1,172,13.0,30,0,0,1,0,1,0,1,0,0
1370,Baked Cod with Potatoes (V24),dinner,315,26.0,27.9,7.4,2.8,352,10.7,25,1,1,1,1,1,1,1,0,0
1371,Lamb Chops with Salad (V24),dinner,430,28.7,9.6,26.8,2.9,379,10.6,25,1,0,1,1,1,0,1,0,0
1372,Stuffed Bell Peppers (V24),dinner,290,17.4,27.1,9.7,4.8,372,19.7,30,1,1,1,1,0,1,1,0,0
1373,Grilled Pork Tenderloin (V24),dinner,330,29.4,11.0,12.9,1.8,422,12.7,10,1,1,0,1,1,0,1,1,0
1374,Eggplant Parmesan (V24),dinner,427,15.7,39.4,20.2,5.6,638,10.8,40,0,0,0,0,0,0,1,0,0
1375,Baked Salmon with Broccoli (V25),dinner,424,35.7,13.4,20.1,4.5,776,15.8,60,1,0,0,1,1,0,1,1,0
1376,Chicken Breast with Vegetables (V25),dinner,364,31.2,20.8,12.5,4.2,458,11.3,40,1,1,0,1,1,0,1,0,0
1377,Pasta Primavera (V25),dinner,398,12.0,57.8,12.0,5.0,298,15.7,25,0,0,1,0,0,0,1,0,0
1378,Beef Stew (V25),dinner,378,25.2,27.0,14.4,3.6,659,3.3,40,0,0,0,1,1,0,1,1,0
1379,Grilled Tofu with Rice (V25),dinner,346,16.3,45.9,10.2,3.1,343,2.2,45,0,1,1,0,0,0,1,0,1
1380,Fish Tacos (V25),dinner,320,19.6,28.5,12.5,2.7,464,19.4,25,0,1,0,1,0,0,1,0,0
1381,Roasted Chicken Thigh (V25),dinner,335,23.0,7.1,19.4,1.8,145,8.2,20,1,0,1,1,1,0,1,1,0
1382,Vegetable Lasagna (V25),dinner,345,13.8,38.9,13.8,3.5,428,18.0,25,0,0,0,0,0,0,1,0,0
1383,Shrimp Stir Fry (V25),dinner,355,26.7,31.1,11.1,3.3,541,15.6,15,1,0,0,0,1,0,1,0,0
1384,Turkey Meatballs with Pasta (V25),dinner,389,24.8,42.5,12.4,2.7,725,14.5,30,0,0,0,0,1,0,1,1,0
1385,Baked Cod with Potatoes (V25),dinner,377,31.0,33.3,8.9,3.3,381,5.0,25,1,1,1,0,1,1,1,0,0
1386,Lamb Chops with Salad (V25),dinner,418,27.9,9.3,26.0,2.8,494,7.8,40,1,0,0,1,1,0,1,1,0
1387,Stuffed Bell Peppers (V25),dinner,343,20.6,32.1,11.4,5.7,632,10.0,20,1,0,0,0,1,0,1,0,0
1388,Grilled Pork Tenderloin (V25),dinner,350,31.1,11.7,13.6,1.9,667,15.4,30,1,0,0,1,1,0,1,1,0
1389,Eggplant Parmesan (V25),dinner,378,13.9,34.8,17.9,5.0,530,18.1,15,0,0,0,0,0,0,1,0,0
1390,Baked Salmon with Broccoli (V26),dinner,325,27.4,10.3,15.4,3.4,659,3.3,10,1,0,0,1,1,0,1,0,1
1391,Chicken Breast with Vegetables (V26),dinner,377,32.3,21.6,12.9,4.3,338,13.9,10,1,1,1,1,1,0,1,1,1
1392,Pasta Primavera (V26),dinner,414,12.4,60.1,12.4,5.2,482,16.8,10,0,0,0,0,0,0,1,0,0
1393,Beef Stew (V26),dinner,476,31.8,34.0,18.2,4.5,676,8.1,60,0,0,0,0,1,0,1,1,1
1394,Grilled Tofu with Rice (V26),dinner,339,16.0,44.9,10.0,3.0,771,12.6,20,0,0,0,0,0,0,1,1,0
1395,Fish Tacos (V26),dinner,345,21.1,30.7,13.4,2.9,101,16.4,10,0,1,1,0,1,0,1,0,0
1396,Roasted Chicken Thigh (V26),dinner,424,29.0,8.9,24.6,2.2,543,18.4,20,1,0,0,1,1,0,1,0,0
1397,Vegetable Lasagna (V26),dinner,388,15.5,43.7,15.5,3.9,392,19.4,45,0,0,1,0,0,0,1,0,0
1398,Shrimp Stir Fry (V26),dinner,272,20.4,23.8,8.5,2.6,736,19.5,60,1,0,0,1,1,1,1,0,0
1399,Turkey Meatballs with Pasta (V26),dinner,499,31.8,54.5,15.9,3.4,303,11.6,10,0,0,1,0,1,0,1,0,1
1400,Baked Cod with Potatoes (V26),dinner,371,30.6,32.8,8.8,3.3,313,5.9,15,1,1,1,0,1,1,1,1,1
1401,Lamb Chops with Salad (V26),dinner,460,30.7,10.2,28.6,3.1,259,17.5,30,1,0,1,1,1,0,1,1,1
1402,Stuffed Bell Peppers (V26),dinner,344,20.7,32.1,11.5,5.7,179,2.9,20,1,1,1,0,1,0,1,1,0
1403,Grilled Pork Tenderloin (V26),dinner,321,28.6,10.7,12.5,1.8,391,16.9,45,1,1,1,1,1,0,1,0,0
1404,Eggplant Parmesan (V26),dinner,353,13.0,32.6,16.7,4.7,585,10.5,20,0,0,0,0,0,0,1,0,0
1405,Baked Salmon with Broccoli (V27),dinner,396,33.4,12.5,18.8,4.2,646,10.9,60,1,0,0,1,1,0,1,0,1
1406,Chicken Breast with Vegetables (V27),dinner,368,31.6,21.1,12.6,4.2,180,19.0,40,1,1,1,1,1,0,1,0,1
1407,Pasta Primavera (V27),dinner,372,11.2,54.0,11.2,4.7,527,11.7,30,0,0,0,0,0,0,1,1,0
1408,Beef Stew (V27),dinner,376,25.1,26.9,14.3,3.6,748,12.4,30,0,0,0,1,1,0,1,1,0
1409,Grilled Tofu with Rice (V27),dinner,341,16.1,45.3,10.1,3.0,171,3.8,15,0,1,1,0,0,0,1,1,0
1410,Fish Tacos (V27),dinner,323,19.8,28.8,12.6,2.7,769,9.3,20,0,0,0,1,0,0,1,0,0
1411,Roasted Chicken Thigh (V27),dinner,380,26.0,8.0,22.0,2.0,672,12.1,15,1,0,0,1,1,0,1,0,0
1412,Vegetable Lasagna (V27),dinner,447,17.9,50.3,17.9,4.5,622,7.2,60,0,0,0,0,0,0,1,0,1
1413,Shrimp Stir Fry (V27),dinner,289,21.7,25.3,9.0,2.7,593,11.7,25,1,0,0,1,1,1,1,0,0
1414,Turkey Meatballs with Pasta (V27),dinner,390,24.9,42.7,12.4,2.7,573,14.3,10,0,0,0,0,1,0,1,0,0
1415,Baked Cod with Potatoes (V27),dinner,304,25.1,26.9,7.2,2.7,665,9.3,30,1,0,0,1,1,1,1,0,0
1416,Lamb Chops with Salad (V27),dinner,449,30.0,10.0,28.0,3.0,315,5.2,10,1,0,1,1,1,0,1,1,0
1417,Stuffed Bell Peppers (V27),dinner,287,17.2,26.8,9.6,4.8,356,16.9,30,1,1,1,1,0,1,1,0,0
1418,Grilled Pork Tenderloin (V27),dinner,338,30.1,11.3,13.2,1.9,724,3.5,15,1,0,0,1,1,0,1,0,0
1419,Eggplant Parmesan (V27),dinner,344,12.7,31.7,16.3,4.5,127,9.5,20,0,0,1,0,0,0,1,0,0
1420,Baked Salmon with Broccoli (V28),dinner,406,34.2,12.8,19.3,4.3,685,13.9,60,1,0,0,1,1,0,1,0,1
1421,Chicken Breast with Vegetables (V28),dinner,316,27.2,18.1,10.9,3.6,285,5.8,25,1,1,1,1,1,0,1,0,0
1422,Pasta Primavera (V28),dinner,443,13.3,64.3,13.3,5.5,700,7.0,30,0,0,0,0,0,0,1,0,0
1423,Beef Stew (V28),dinner,413,27.6,29.6,15.8,3.9,516,8.1,20,0,0,0,1,1,0,1,0,0
1424,Grilled Tofu with Rice (V28),dinner,306,14.4,40.5,9.0,2.7,328,4.1,30,0,1,1,0,0,1,1,0,0
1425,Fish Tacos (V28),dinner,379,23.2,33.7,14.7,3.2,366,17.7,45,0,1,1,0,1,0,1,1,0
1426,Roasted Chicken Thigh (V28),dinner,432,29.6,9.1,25.0,2.3,601,6.6,10,1,0,0,1,1,0,1,0,0
1427,Vegetable Lasagna (V28),dinner,344,13.8,38.8,13.8,3.4,143,8.7,30,0,0,1,0,0,0,1,0,0
1428,Shrimp Stir Fry (V28),dinner,351,26.4,30.8,11.0,3.3,522,8.0,30,1,0,0,0,1,0,1,0,0
1429,Turkey Meatballs with Pasta (V28),dinner,376,24.0,41.1,12.0,2.6,211,9.2,30,0,0,1,0,1,0,1,0,1
1430,Baked Cod with Potatoes (V28),dinner,344,28.4,30.4,8.1,3.0,688,10.0,15,1,0,0,0,1,1,1,1,0
1431,Lamb Chops with Salad (V28),dinner,393,26.2,8.7,24.5,2.6,720,9.3,10,1,0,0,1,1,0,1,0,0
1432,Stuffed Bell Peppers (V28),dinner,341,20.5,31.8,11.4,5.7,672,16.5,60,1,0,0,0,1,0,1,0,0
1433,Grilled Pork Tenderloin (V28),dinner,324,28.8,10.8,12.6,1.8,707,3.4,45,1,0,0,1,1,0,1,0,0
1434,Eggplant Parmesan (V28),dinner,431,15.9,39.8,20.4,5.7,562,11.8,15,0,0,0,0,0,0,1,0,0
1435,Baked Salmon with Broccoli (V29),dinner,413,34.8,13.1,19.6,4.4,733,19.0,25,1,0,0,1,1,0,1,1,0
1436,Chicken Breast with Vegetables (V29),dinner,356,30.6,20.4,12.2,4.1,299,17.1,30,1,1,1,1,1,0,1,0,0
1437,Pasta Primavera (V29),dinner,432,13.0,62.7,13.0,5.4,181,16.8,25,0,0,1,0,0,0,1,0,0
1438,Beef Stew (V29),dinner,455,30.4,32.6,17.4,4.3,214,15.0,15,0,0,1,0,1,0,1,0,0
1439,Grilled Tofu with Rice (V29),dinner,325,15.3,43.0,9.6,2.9,486,15.0,15,0,1,0,0,0,1,1,0,0
1440,Fish Tacos (V29),dinner,334,20.4,29.7,13.0,2.8,738,8.9,10,0,0,0,1,1,0,1,1,0
1441,Roasted Chicken Thigh (V29),dinner,418,28.7,8.8,24.2,2.2,611,2.7,60,1,0,0,1,1,0,1,0,0
1442,Vegetable Lasagna (V29),dinner,387,15.5,43.6,15.5,3.9,572,17.7,20,0,0,0,0,0,0,1,0,0
1443,Shrimp Stir Fry (V29),dinner,288,21.6,25.2,9.0,2.7,425,10.3,10,1,1,0,1,1,1,1,1,0
1444,Turkey Meatballs with Pasta (V29),dinner,466,29.7,50.9,14.9,3.2,406,12.3,60,0,0,0,0,1,0,1,0,0
1445,Baked Cod with Potatoes (V29),dinner,353,29.1,31.2,8.3,3.1,592,14.2,20,1,0,0,0,1,1,1,0,0
1446,Lamb Chops with Salad (V29),dinner,491,32.8,10.9,30.6,3.3,571,2.5,30,1,0,0,1,1,0,1,1,0
1447,Stuffed Bell Peppers (V29),dinner,300,18.0,28.0,10.0,5.0,367,8.2,60,1,1,1,1,0,0,1,1,0
1448,Grilled Pork Tenderloin (V29),dinner,310,27.6,10.3,12.1,1.7,118,19.1,60,1,1,1,1,1,0,1,1,0
1449,Eggplant Parmesan (V29),dinner,323,11.9,29.8,15.3,4.3,679,12.5,30,0,0,0,1,0,0,1,0,0
1450,Baked Salmon with Broccoli (V30),dinner,406,34.2,12.8,19.3,4.3,760,15.0,10,1,0,0,1,1,0,1,1,0
1451,Chicken Breast with Vegetables (V30),dinner,368,31.6,21.1,12.6,4.2,107,6.0,30,1,1,1,1,1,0,1,0,1
1452,Pasta Primavera (V30),dinner,363,10.9,52.6,10.9,4.5,616,15.0,15,0,0,0,0,0,0,1,0,0
1453,Beef Stew (V30),dinner,459,30.6,32.8,17.5,4.4,235,2.2,10,0,0,1,0,1,0,1,0,0
1454,Grilled Tofu with Rice (V30),dinner,306,14.4,40.6,9.0,2.7,789,12.4,10,0,0,0,0,0,1,1,0,0
1455,Fish Tacos (V30),dinner,397,24.3,35.3,15.5,3.3,594,8.1,45,0,0,0,0,1,0,1,0,0
1456,Roasted Chicken Thigh (V30),dinner,424,29.0,8.9,24.6,2.2,259,9.1,20,1,0,1,1,1,0,1,1,0
1457,Vegetable Lasagna (V30),dinner,346,13.8,38.9,13.8,3.5,675,19.3,30,0,0,0,0,0,0,1,0,0
1458,Shrimp Stir Fry (V30),dinner,287,21.5,25.1,9.0,2.7,132,11.2,15,1,1,1,1,1,1,1,0,1
1459,Turkey Meatballs with Pasta (V30),dinner,427,27.2,46.6,13.6,2.9,128,15.5,25,0,0,1,0,1,0,1,1,0
1460,Baked Cod with Potatoes (V30),dinner,379,31.2,33.5,8.9,3.3,296,14.0,45,1,1,1,0,1,1,1,0,1
1461,Lamb Chops with Salad (V30),dinner,399,26.7,8.9,24.9,2.7,665,18.1,30,1,0,0,1,1,0,1,0,0
1462,Stuffed Bell Peppers (V30),dinner,278,16.7,26.0,9.3,4.6,416,15.6,10,1,1,0,1,0,1,1,0,1
1463,Grilled Pork Tenderloin (V30),dinner,340,30.3,11.4,13.2,1.9,357,16.0,15,1,1,1,1,1,0,1,1,1
1464,Eggplant Parmesan (V30),dinner,415,15.3,38.3,19.7,5.5,158,16.5,25,0,0,1,0,0,0,1,0,0
1465,Baked Salmon with Broccoli (V31),dinner,377,31.8,11.9,17.9,4.0,353,2.7,60,1,0,1,1,1,0,1,0,0
1466,Chicken Breast with Vegetables (V31),dinner,330,28.3,18.9,11.3,3.8,361,7.0,60,1,1,1,1,1,0,1,0,0
1467,Pasta Primavera (V31),dinner,389,11.7,56.5,11.7,4.9,432,15.9,30,0,0,0,0,0,0,1,0,0
1468,Beef Stew (V31),dinner,481,32.1,34.4,18.3,4.6,519,12.4,45,0,0,0,0,1,0,1,0,0
1469,Grilled Tofu with Rice (V31),dinner,316,14.9,41.9,9.3,2.8,587,18.9,45,0,0,0,0,0,1,1,0,0
1470,Fish Tacos (V31),dinner,385,23.6,34.3,15.0,3.2,641,15.8,20,0,0,0,0,1,0,1,1,0
1471,Roasted Chicken Thigh (V31),dinner,404,27.7,8.5,23.4,2.1,512,3.3,10,1,0,0,1,1,0,1,1,0
1472,Vegetable Lasagna (V31),dinner,409,16.4,46.1,16.4,4.1,726,17.2,60,0,0,0,0,0,0,1,0,0
1473,Shrimp Stir Fry (V31),dinner,367,27.6,32.2,11.5,3.4,584,2.6,45,1,0,0,0,1,0,1,0,1
1474,Turkey Meatballs with Pasta (V31),dinner,378,24.1,41.2,12.0,2.6,786,2.1,40,0,0,0,0,1,0,1,0,0
1475,Baked Cod with Potatoes (V31),dinner,292,24.1,25.8,6.9,2.6,602,6.3,40,1,0,0,1,1,1,1,0,1
1476,Lamb Chops with Salad (V31),dinner,402,26.8,8.9,25.0,2.7,169,18.6,30,1,0,1,1,1,0,1,0,1
1477,Stuffed Bell Peppers (V31),dinner,291,17.5,27.2,9.7,4.9,356,2.1,40,1,1,1,1,0,1,1,0,0
